author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ПИК;developer;https://www.cian.ru/sale/flat/306969594/;Москва;sale;flat;2;11;1;34.2;7302657;Южное Бутово;;;Щербинка;Никольские Луга ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308920232/;Москва;sale;flat;2;14;1;36.51;7308462;;;к22;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914950/;Москва;sale;flat;10;12;1;34.67;7300339;;;13;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914949/;Москва;sale;flat;10;23;1;32.74;7304271;;;13;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912597/;Москва;sale;flat;3;14;1;35.4;7346593;;;к2;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912530/;Москва;sale;flat;3;14;1;35.4;7341707;;;к1;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308721949/;Москва;sale;flat;11;14;1;34.59;7348748;;;6;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657257/;Москва;sale;flat;2;12;1;39.97;7335934;;;к3;Силикатная;Подольские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650513/;Москва;sale;flat;12;12;1;34.78;7322785;;;к2;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655179/;Москва;sale;flat;11;14;1;35.3;7349090;;;к2;Филатов Луг;Цветочные Поляны
Самолет;developer;https://www.cian.ru/sale/flat/308657283/;Москва;sale;flat;6;7;1;40.79;7424984;;;к2;Силикатная;Подольские Кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306670888/;Москва;sale;flat;2;9;1;34.3;7435896;;;4.3;Филатов Луг;Середневский Лес ЖК
ПИК;developer;https://www.cian.ru/sale/flat/307787625/;Москва;sale;flat;2;11;1;34.5;7430885;Южное Бутово;;;Щербинка;Никольские Луга ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306685285/;Москва;sale;flat;3;9;1;33.1;7427308;;;4.3;Филатов Луг;Середневский Лес ЖК
А101;developer;https://www.cian.ru/sale/flat/306745431/;Москва;sale;flat;3;9;1;32.4;7366496;;;2;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308920266/;Москва;sale;flat;2;12;1;35.81;7376860;;;к21;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914946/;Москва;sale;flat;16;16;1;34.2;7362268;;;13;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912441/;Москва;sale;flat;3;17;1;36.03;7389789;;;к4;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912526/;Москва;sale;flat;3;17;1;32.34;7419167;;;к1;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650591/;Москва;sale;flat;2;14;1;37.11;7386152;;;10;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657255/;Москва;sale;flat;8;9;1;37.12;7401171;;;к3;Силикатная;Подольские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306745436/;Москва;sale;flat;2;9;1;36.8;7414186;;;2;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650380/;Москва;sale;flat;14;17;1;32.26;7404647;;;к1;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655430/;Москва;sale;flat;16;16;1;32.7;7412626;;;к6;Филатов Луг;Цветочные Поляны
Самолет;developer;https://www.cian.ru/sale/flat/308655456/;Москва;sale;flat;12;14;1;32.58;7434095;;;к9;Филатов Луг;Цветочные Поляны ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655369/;Москва;sale;flat;6;16;1;32.7;7424129;;;4-5;Филатов Луг;Цветочные Поляны
Апрелевка С2;developer;https://www.cian.ru/sale/flat/291103112/;Москва;sale;flat;2;3;1;45.5;7371000;ТАО (Троицкий); Генерала Донскова;27к5;;Борисоглебское
Апрелевка С2;developer;https://www.cian.ru/sale/flat/297846888/;Москва;sale;flat;1;3;1;45.9;7435800;; Генерала Донскова;29к5;Апрелевка;Борисоглебское
Апрелевка С2;developer;https://www.cian.ru/sale/flat/298379390/;Москва;sale;flat;3;3;1;45.9;7435800;ТАО (Троицкий); Генерала Донскова;25к4;;Борисоглебское
МИЭЛЬ;real_estate_agent;https://www.cian.ru/sale/flat/304612074/;Москва;sale;flat;1;7;1;18.9;7495000;Южнопортовый;6-я Кожуховская ;24;Кожуховская;
МИЭЛЬ;real_estate_agent;https://www.cian.ru/sale/flat/288557638/;Москва;sale;flat;1;7;1;25.7;7453000;Южнопортовый;6-я Кожуховская ;24;Кожуховская;
А101;developer;https://www.cian.ru/sale/flat/306744972/;Москва;sale;flat;2;10;1;37.0;7476817;;;3.1;Толстопальцево;Родные кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/308664379/;Москва;sale;flat;2;9;1;32.4;7461071;;;4.3;Филатов Луг;Середневский Лес ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912522/;Москва;sale;flat;3;17;1;32.89;7483554;;;к1;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912520/;Москва;sale;flat;5;17;1;35.63;7487942;;;к1;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650741/;Москва;sale;flat;9;12;1;35.77;7493135;;;6;Рассказовка;Квартал Западный ЖК
;;https://www.cian.ru/sale/flat/277241846/;Москва;sale;flat;2;7;1;44.88;7494960;;;к6;Рассказовка;Эдельвейс ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914214/;Москва;sale;flat;15;16;1;35.83;7559614;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
3SGroup;developer;https://www.cian.ru/sale/flat/304854215/;Москва;sale;flat;2;17;1;25.7;7565079;;;;Корниловская;FOREVILLE
;;https://www.cian.ru/sale/flat/308762092/;Москва;sale;flat;2;16;1;30.1;7570373;поселок Газопровод; Лесные Поляны 5-я;;Корниловская;Смарт Гарден ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912590/;Москва;sale;flat;5;14;1;34.22;7568313;;;к2;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912515/;Москва;sale;flat;3;14;1;34.23;7586106;;;к1;Филатов Луг;Квартал Марьино ЖК
А101;developer;https://www.cian.ru/sale/flat/306745759/;Москва;sale;flat;5;17;1;33.0;7582202;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
;;https://www.cian.ru/sale/flat/308762145/;Москва;sale;flat;10;16;1;27.38;7511611;поселок Газопровод; Лесные Поляны 5-я;;Корниловская;Смарт Гарден ЖК
;;https://www.cian.ru/sale/flat/308761985/;Москва;sale;flat;2;16;1;29.54;7579616;поселок Газопровод; Лесные Поляны 5-я;2;Корниловская;Смарт Гарден ЖК
;;https://www.cian.ru/sale/flat/308761987/;Москва;sale;flat;2;16;1;29.48;7564246;поселок Газопровод; Лесные Поляны 5-я;2;Корниловская;Смарт Гарден ЖК
Мой Дом - отделение Добрынинское;real_estate_agent;https://www.cian.ru/sale/flat/308286667/;Москва;sale;flat;13;17;1;38.8;7600000;Южное Бутово; Маршала Савицкого;32;Щербинка;
А101;developer;https://www.cian.ru/sale/flat/306744971/;Москва;sale;flat;2;10;1;35.6;7617599;;;3.1;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308913392/;Москва;sale;flat;2;30;1;23.45;7624486;Бирюлево Восточное;;к2;Орехово;Квартал Герцена ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306483877/;Москва;sale;flat;27;28;1;34.6;7619750;Крюково;Зеленоград;6.5;Зеленоград — Крюково;Зелёный парк
Самолет;developer;https://www.cian.ru/sale/flat/308648785/;Москва;sale;flat;10;14;1;37.22;7649885;;;к20;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655364/;Москва;sale;flat;11;16;1;33.9;7649943;;;4-5;Филатов Луг;Цветочные Поляны
Самолет;developer;https://www.cian.ru/sale/flat/308914929/;Москва;sale;flat;14;16;1;35.67;7646412;;;13;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912583/;Москва;sale;flat;7;17;1;36.41;7624641;;;к2;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912587/;Москва;sale;flat;5;17;1;32.89;7609260;;;к2;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655502/;Москва;sale;flat;16;16;1;33.5;7630899;;;к3;Филатов Луг;Цветочные Поляны
ПИК;developer;https://www.cian.ru/sale/flat/306969314/;Москва;sale;flat;3;11;1;36.5;7624046;Южное Бутово;;;Щербинка;Никольские Луга ЖК
Аквилон;developer;https://www.cian.ru/sale/flat/306728333/;Москва;sale;flat;5;23;1;22.4;7746714;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Самолет;developer;https://www.cian.ru/sale/flat/308914788/;Москва;sale;flat;10;22;1;37.88;7701605;;;14.2;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650574/;Москва;sale;flat;1;14;1;40.92;7727333;;;10;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308652572/;Москва;sale;flat;26;30;1;23.75;7723730;Бирюлево Восточное;;к2;Орехово;Квартал Герцена ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655427/;Москва;sale;flat;15;16;1;33.6;7701621;;;к6;Филатов Луг;Цветочные Поляны
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303067810/;Москва;sale;flat;8;12;1;32.0;7746000;;;;Кедровая;Новые Ватутинки, мкр. Заречный
Самолет;developer;https://www.cian.ru/sale/flat/308657212/;Москва;sale;flat;2;9;1;36.46;7682938;;;к1;Силикатная;Подольские Кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/303687566/;Москва;sale;flat;2;9;1;36.2;7706798;;;4.3;Филатов Луг;Середневский Лес ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306969590/;Москва;sale;flat;2;17;1;36.0;7680311;Южное Бутово;;;Щербинка;Никольские Луга ЖК
ID 116056234;developer;https://www.cian.ru/sale/flat/306728716/;Москва;sale;flat;4;23;1;25.9;7724105;Куркино;Куркинское шоссе;15С3;Химки;Куркино 15
Самолет;developer;https://www.cian.ru/sale/flat/308920054/;Москва;sale;flat;4;14;1;37.86;7732451;;;к20;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914804/;Москва;sale;flat;10;22;1;36.28;7726475;;;14.2;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650573/;Москва;sale;flat;1;14;1;39.2;7739844;;;10;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657155/;Москва;sale;flat;1;9;1;44.48;7728000;;;к4;Силикатная;Подольские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655210/;Москва;sale;flat;11;16;1;38.2;7725816;;;к1;Филатов Луг;Цветочные Поляны
ПИК;developer;https://www.cian.ru/sale/flat/308125412/;Москва;sale;flat;5;11;1;32.5;7677149;Крюково;Зеленоград;22-й мкр;Зеленоград — Крюково;Зелёный парк
Самолет;developer;https://www.cian.ru/sale/flat/308655453/;Москва;sale;flat;5;14;1;34.86;7714446;;;к9;Филатов Луг;Цветочные Поляны ЖК
Юлия Чинарева;realtor;https://www.cian.ru/sale/flat/272069571/;Москва;sale;flat;1;14;1;40.1;7800000;;шоссе Остафьевское;12к1;Щербинка;Остафьево
Аквилон;developer;https://www.cian.ru/sale/flat/306728335/;Москва;sale;flat;5;23;1;22.7;7817296;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303068096/;Москва;sale;flat;6;11;1;32.5;7819000;;;;Кедровая;Новые Ватутинки, мкр. Заречный
Самолет;developer;https://www.cian.ru/sale/flat/308648982/;Москва;sale;flat;9;10;1;38.79;7777860;;;к32;Рассказовка;Новое Внуково ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650566/;Москва;sale;flat;10;14;1;42.06;7843759;;;10;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650231/;Москва;sale;flat;11;17;1;44.98;7844173;;;к4;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657216/;Москва;sale;flat;9;9;1;38.27;7801833;;;к1;Силикатная;Подольские Кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/303687710/;Москва;sale;flat;2;9;1;38.2;7816865;;;4.3;Филатов Луг;Середневский Лес ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306670760/;Москва;sale;flat;14;14;1;33.7;7824465;; Усадебный Парк;7к1;Филатов Луг;Середневский лес
ПИК;developer;https://www.cian.ru/sale/flat/307327856/;Москва;sale;flat;6;9;1;34.24;7783950;;;к4.2;Филатов Луг;Середневский Лес ЖК
ПИК;developer;https://www.cian.ru/sale/flat/305234722/;Москва;sale;flat;8;9;1;32.03;7768396;;;к4.2;Филатов Луг;Середневский Лес ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914217/;Москва;sale;flat;2;13;1;34.97;7848581;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657248/;Москва;sale;flat;1;12;1;43.31;7758553;;;к3;Силикатная;Подольские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306747328/;Москва;sale;flat;5;17;1;33.0;7801863;;;9.1;Бунинская аллея;Бунинские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650503/;Москва;sale;flat;17;17;1;36.39;7752957;;;к2;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655476/;Москва;sale;flat;10;18;1;36.07;7837772;;;к8;Филатов Луг;Цветочные Поляны ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306987507/;Москва;sale;flat;3;17;1;34.4;7756924;; Мостотреста;;Щербинка;Юнино
ПИК;developer;https://www.cian.ru/sale/flat/303687714/;Москва;sale;flat;2;9;1;34.5;7764397;;;4.3;Филатов Луг;Середневский Лес ЖК
;;https://www.cian.ru/sale/flat/277241812/;Москва;sale;flat;4;7;1;45.92;7760480;;;к6;Рассказовка;Эдельвейс ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914198/;Москва;sale;flat;8;16;1;32.37;7869795;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308920154/;Москва;sale;flat;8;14;1;39.01;7882297;;;к22;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914216/;Москва;sale;flat;1;13;1;40.3;7858917;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650236/;Москва;sale;flat;14;17;1;38.27;7863185;;;к4;Филатов Луг;Квартал Марьино ЖК
Апрелевка С2;developer;https://www.cian.ru/sale/flat/297846901/;Москва;sale;flat;2;3;1;36.2;7891600;; Генерала Донскова;29к5;Апрелевка;Борисоглебское
СОВКОМБАНК;official_representative;https://www.cian.ru/sale/flat/307987228/;Москва;sale;flat;1;9;1;37.7;7900000;Гольяново;Щелковское шоссе;19;Черкизовская;
Эксклюзив Хоум;real_estate_agent;https://www.cian.ru/sale/flat/308444266/;Москва;sale;flat;6;16;1;37.4;7900000;; Агрохимическая;3;Толстопальцево;Внуково Парк
Аквилон;developer;https://www.cian.ru/sale/flat/306727877/;Москва;sale;flat;12;23;1;23.5;7926292;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
А101;developer;https://www.cian.ru/sale/flat/306744977/;Москва;sale;flat;8;10;1;35.0;7965753;;;3.1;Толстопальцево;Родные кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306745204/;Москва;sale;flat;3;9;1;33.9;7903030;;;1.2;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308653296/;Москва;sale;flat;9;13;1;33.04;7988656;Молжаниновский;;к5;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657215/;Москва;sale;flat;1;9;1;34.51;7939295;;;к1;Силикатная;Подольские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306745785/;Москва;sale;flat;5;17;1;35.4;7955378;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/303888210/;Москва;sale;flat;9;9;1;35.98;7984681;;;к4.2;Филатов Луг;Середневский Лес ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308920659/;Москва;sale;flat;2;13;1;32.74;7977765;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308912429/;Москва;sale;flat;8;17;1;38.62;7905475;;;к4;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650571/;Москва;sale;flat;1;14;1;39.78;7981260;;;10;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657241/;Москва;sale;flat;9;9;1;43.65;7956216;;;к3;Силикатная;Подольские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655208/;Москва;sale;flat;10;16;1;40.2;7936716;;;к1;Филатов Луг;Цветочные Поляны
;;https://www.cian.ru/sale/flat/308762122/;Москва;sale;flat;3;16;1;30.61;7939836;поселок Газопровод; Лесные Поляны 5-я;;Корниловская;Смарт Гарден ЖК
;;https://www.cian.ru/sale/flat/308761989/;Москва;sale;flat;3;16;1;27.38;7977199;поселок Газопровод; Лесные Поляны 5-я;2;Корниловская;Смарт Гарден ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306987581/;Москва;sale;flat;16;17;1;32.6;7974872;; Мостотреста;;Щербинка;Юнино
ПИК;developer;https://www.cian.ru/sale/flat/303687892/;Москва;sale;flat;9;9;1;32.26;7922249;;;к4.1;Филатов Луг;Середневский Лес ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657202/;Москва;sale;flat;1;9;1;40.79;8001805;;;к1;Силикатная;Подольские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650559/;Москва;sale;flat;11;14;1;42.89;8024175;;;10;Рассказовка;Квартал Западный ЖК
ПИК;developer;https://www.cian.ru/sale/flat/308661217/;Москва;sale;flat;2;17;1;36.3;8015040;; Мостотреста;;Щербинка;Юнино
Самолет;developer;https://www.cian.ru/sale/flat/308914416/;Москва;sale;flat;1;5;1;40.62;8040522;Молжаниновский;;к5;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914792/;Москва;sale;flat;2;22;1;40.28;8015781;;;14.2;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914916/;Москва;sale;flat;16;16;1;39.56;8011882;;;13;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308648597/;Москва;sale;flat;14;14;1;32.67;8007991;;;к19;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655170/;Москва;sale;flat;6;16;1;40.3;8012043;;;к2;Филатов Луг;Цветочные Поляны
ПИК;developer;https://www.cian.ru/sale/flat/306483952/;Москва;sale;flat;2;11;1;33.8;8015669;Крюково;Зеленоград;22-й мкр;Зеленоград — Крюково;Зелёный парк
;;https://www.cian.ru/sale/flat/308761984/;Москва;sale;flat;2;16;1;31.04;8042947;поселок Газопровод; Лесные Поляны 5-я;2;Корниловская;Смарт Гарден ЖК
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308442652/;Москва;sale;flat;2;12;1;37.0;8100000;; Харлампиева;50к3;Филатов Луг;
Самолет;developer;https://www.cian.ru/sale/flat/308648977/;Москва;sale;flat;6;9;1;44.47;8051738;;;к32;Рассказовка;Новое Внуково ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655450/;Москва;sale;flat;9;14;1;37.82;8093594;;;к9;Филатов Луг;Цветочные Поляны ЖК
Upside Development;developer;https://www.cian.ru/sale/flat/297367220/;Москва;sale;flat;5;8;1;35.6;8127480;Бибирево; Корнейчука;27;Алтуфьево;Clementine
Upside Development;developer;https://www.cian.ru/sale/flat/297367201/;Москва;sale;flat;6;8;1;35.4;8106600;Бибирево; Корнейчука;27;Алтуфьево;Clementine
Самолет;developer;https://www.cian.ru/sale/flat/308914988/;Москва;sale;flat;8;16;1;38.2;8115929;;;к3;Филатов Луг;Цветочные Поляны
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/306784584/;Москва;sale;flat;7;21;1;27.6;8142000;;;;Коммунарка;Новая Звезда ЖК
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/306784500/;Москва;sale;flat;8;22;1;26.7;8116800;;;;Прокшино;Новая Звезда ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306483869/;Москва;sale;flat;2;28;1;37.1;8070251;Крюково;Зеленоград;6.5;Зеленоград — Крюково;Зелёный парк
ПИК;developer;https://www.cian.ru/sale/flat/306987548/;Москва;sale;flat;15;17;1;36.6;8141889;; Мостотреста;;Щербинка;Юнино
ПИК;developer;https://www.cian.ru/sale/flat/307237206/;Москва;sale;flat;14;17;1;31.9;8117656;;;1.2;Щербинка;Юнино ЖК
А101;developer;https://www.cian.ru/sale/flat/306747960/;Москва;sale;flat;5;9;1;34.4;8122975;;;5.1;Бунинская аллея;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306747341/;Москва;sale;flat;15;17;1;36.5;8069701;;;9.1;Бунинская аллея;Бунинские Кварталы ЖК
ID 116056234;developer;https://www.cian.ru/sale/flat/306728922/;Москва;sale;flat;11;23;1;25.3;8099036;Куркино;Куркинское шоссе;15С3;Химки;Куркино 15
Самолет;developer;https://www.cian.ru/sale/flat/308920665/;Москва;sale;flat;11;13;1;35.85;8126642;Молжаниновский;;к5;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308920166/;Москва;sale;flat;11;14;1;49.54;8079429;;;к22;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914987/;Москва;sale;flat;11;16;1;42.2;8110408;;;к2;Филатов Луг;Цветочные Поляны
Самолет;developer;https://www.cian.ru/sale/flat/308914414/;Москва;sale;flat;1;13;1;40.3;8113666;Молжаниновский;;к5;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914327/;Москва;sale;flat;1;13;1;40.33;8077790;Молжаниновский;;к6;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914209/;Москва;sale;flat;1;5;1;42.29;8059047;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650736/;Москва;sale;flat;1;7;1;44.29;8103026;;;6;Рассказовка;Квартал Западный ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306670653/;Москва;sale;flat;2;14;1;35.7;8102293;; Усадебный Парк;7к1;Филатов Луг;Середневский лес
Самолет;developer;https://www.cian.ru/sale/flat/308648415/;Москва;sale;flat;8;14;1;32.67;8135551;;;к17;Щербинка;Остафьево ЖК
А101;developer;https://www.cian.ru/sale/flat/306747955/;Москва;sale;flat;3;9;1;34.6;8074851;;;5.1;Бунинская аллея;Бунинские Кварталы ЖК
Азбука Жилья;real_estate_agent;https://www.cian.ru/sale/flat/308089230/;Москва;sale;flat;11;14;1;38.0;8199999;; 1-я Ватутинская;12к2;Ватутинки;Russian Design District
Самолет;developer;https://www.cian.ru/sale/flat/308885668/;Москва;sale;flat;5;10;1;34.3;8201995;;;к18;Рассказовка;Новое Внуково ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308648910/;Москва;sale;flat;3;10;1;32.6;8228926;;;к18;Рассказовка;Новое Внуково ЖК
Андрей Кряжев;realtor;https://www.cian.ru/sale/flat/307062442/;Москва;sale;flat;2;9;1;32.2;8200000;Чертаново Центральное;Днепропетровская ;27к1;Южная;
Самолет;developer;https://www.cian.ru/sale/flat/308652548/;Москва;sale;flat;8;16;1;26.32;8247345;Бирюлево Восточное;;к2;Орехово;Квартал Герцена ЖК
ФСК;developer;https://www.cian.ru/sale/flat/308909742/;Москва;sale;flat;2;15;1;34.83;8242451;;;к1;Румянцево;Движение. Говорово ЖК
ПИК;developer;https://www.cian.ru/sale/flat/297468013/;Москва;sale;flat;24;25;1;35.1;8248886;Крюково;Зеленоград;6.4;Зеленоград — Крюково;Зелёный парк
ПИК;developer;https://www.cian.ru/sale/flat/306980036/;Москва;sale;flat;13;24;1;32.7;8238339;Тимирязевский;к3.6;к3.6;Окружная;Большая Академическая 85 ЖК
А101;developer;https://www.cian.ru/sale/flat/306745816/;Москва;sale;flat;8;9;1;36.1;8183939;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
ФСК;developer;https://www.cian.ru/sale/flat/307016436/;Москва;sale;flat;2;15;1;35.8;8237112;;;к1;Румянцево;Движение. Говорово ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914723/;Москва;sale;flat;8;22;1;33.0;8164885;;;15;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914325/;Москва;sale;flat;8;15;1;34.61;8171445;Молжаниновский;;к6;Новоподрезково;Молжаниново ЖК
ФСК;developer;https://www.cian.ru/sale/flat/307015941/;Москва;sale;flat;2;15;1;35.32;8199864;;;к2;Солнцево;Движение. Говорово ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657235/;Москва;sale;flat;1;12;1;48.67;8227128;;;к3;Силикатная;Подольские Кварталы ЖК
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303067948/;Москва;sale;flat;3;12;1;34.7;8244000;;;;Кедровая;Новые Ватутинки, мкр. Заречный
Самолет;developer;https://www.cian.ru/sale/flat/308655166/;Москва;sale;flat;6;16;1;38.3;8222618;;;к2;Филатов Луг;Цветочные Поляны
А101;developer;https://www.cian.ru/sale/flat/306745808/;Москва;sale;flat;11;17;1;36.5;8159316;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655358/;Москва;sale;flat;2;16;1;38.6;8197757;;;4-5;Филатов Луг;Цветочные Поляны
Самолет;developer;https://www.cian.ru/sale/flat/308655221/;Москва;sale;flat;10;10;1;36.34;8168129;;;к11;Филатов Луг;Цветочные Поляны ЖК
Plus Development;developer;https://www.cian.ru/sale/flat/308716414/;Москва;sale;flat;3;23;1;40.7;8181514;;;;Филатов Луг;Детали ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306483949/;Москва;sale;flat;6;11;1;36.1;8171668;Крюково;Зеленоград;22-й мкр;Зеленоград — Крюково;Зелёный парк
;;https://www.cian.ru/sale/flat/308762119/;Москва;sale;flat;3;16;1;33.27;8194416;поселок Газопровод; Лесные Поляны 5-я;;Корниловская;Смарт Гарден ЖК
Апрелевка С2;developer;https://www.cian.ru/sale/flat/297846934/;Москва;sale;flat;3;3;1;48.9;8215200;; Генерала Донскова;29к5;Апрелевка;Борисоглебское
