author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
real_estate_agent,https://www.cian.ru/sale/flat/297704043/,15,21,1,36.5,17500000.0,Водный стадион
real_estate_agent,https://www.cian.ru/sale/flat/308477062/,6,14,1,38.0,20500000.0,Авиамоторная
real_estate_agent,https://www.cian.ru/sale/flat/306509259/,23,42,1,41.0,25000000.0,Крымская
real_estate_agent,https://www.cian.ru/sale/flat/301078527/,4,5,1,47.0,41600000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/309000114/,5,12,1,35.1,11850000.0,Рабочий посёлок
realtor,https://www.cian.ru/sale/flat/308083231/,4,13,1,41.1,19950000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/306522823/,2,18,1,54.3,31000000.0,Измайловская
real_estate_agent,https://www.cian.ru/sale/flat/308570800/,8,17,1,38.5,9500000.0,Некрасовка
real_estate_agent,https://www.cian.ru/sale/flat/307527799/,3,21,1,58.0,37000000.0,Зорге
real_estate_agent,https://www.cian.ru/sale/flat/306565871/,3,22,1,34.4,8799999.0,Зеленоград — Крюково
real_estate_agent,https://www.cian.ru/sale/flat/300863910/,6,40,1,40.49,25000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307365402/,8,8,1,29.2,14000000.0,Академическая
real_estate_agent,https://www.cian.ru/sale/flat/303382697/,9,27,1,47.1,21999000.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/287688964/,3,5,1,46.3,41670000.0,Новокузнецкая
developer,https://www.cian.ru/sale/flat/307513788/,9,30,1,30.3,10492118.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306642873/,18,26,1,37.2,20980800.0,Римская
developer,https://www.cian.ru/sale/flat/304094759/,5,9,1,60.6,72710000.0,Белорусская
developer,https://www.cian.ru/sale/flat/308473236/,7,27,1,39.6,17979430.0,Щукинская
developer,https://www.cian.ru/sale/flat/303477052/,6,21,1,52.75,30019999.0,Белорусская
developer,https://www.cian.ru/sale/flat/301551683/,12,57,1,48.9,23422611.0,Беломорская
developer,https://www.cian.ru/sale/flat/306930116/,7,29,1,45.6,19381140.0,Волгоградский проспект
developer,https://www.cian.ru/sale/flat/306872593/,19,52,1,32.7,20308335.0,
developer,https://www.cian.ru/sale/flat/306614540/,43,46,1,41.7,20292888.0,Павелецкая
developer,https://www.cian.ru/sale/flat/306614466/,3,21,1,41.0,18439750.0,Павелецкая
developer,https://www.cian.ru/sale/flat/301551721/,28,57,1,49.5,25987500.0,Беломорская
developer,https://www.cian.ru/sale/flat/307942263/,29,38,1,46.61,28252884.0,Профсоюзная
developer,https://www.cian.ru/sale/flat/304094981/,3,6,1,68.1,80800000.0,Белорусская
developer,https://www.cian.ru/sale/flat/306696179/,38,57,1,43.9,19388655.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/293696188/,2,6,1,78.0,150000000.0,Чистые пруды
developer,https://www.cian.ru/sale/flat/308903193/,6,41,1,36.7,22431040.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/297952059/,18,22,1,43.0,19200000.0,Стрешнево
developer,https://www.cian.ru/sale/flat/307965932/,2,15,1,30.8,26977720.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/297558153/,18,22,1,43.0,19500000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/306448085/,9,16,1,19.0,6000000.0,Владыкино
developer,https://www.cian.ru/sale/flat/308620473/,23,26,1,35.67,21910000.0,Бутырская
unknown,https://www.cian.ru/sale/flat/308859379/,22,32,1,37.35,17780000.0,Нижегородская
real_estate_agent,https://www.cian.ru/sale/flat/305267257/,5,5,1,25.7,7515745.0,Электрозаводская
developer,https://www.cian.ru/sale/flat/306603353/,3,36,1,36.7,30916850.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/307986637/,11,14,1,35.0,13900000.0,Кутузовская
homeowner,https://www.cian.ru/sale/flat/308849289/,3,5,1,32.7,23960000.0,Павелецкая
developer,https://www.cian.ru/sale/flat/309009561/,3,27,1,32.07,22210238.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/308307056/,15,22,1,30.6,13600000.0,Стрешнево
developer,https://www.cian.ru/sale/flat/304453140/,49,66,1,44.6,44154000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/305837378/,33,50,1,50.0,35300000.0,Раменки
developer,https://www.cian.ru/sale/flat/308969450/,9,21,1,37.7,19905600.0,Площадь Ильича
real_estate_agent,https://www.cian.ru/sale/flat/303932101/,4,14,1,39.1,7790000.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/298147602/,7,13,1,58.8,37642247.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/306642138/,5,9,1,32.7,7900000.0,Юго-Восточная
developer,https://www.cian.ru/sale/flat/307771836/,12,18,1,53.4,62039716.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/305918006/,4,4,1,16.4,5030000.0,Фонвизинская
developer,https://www.cian.ru/sale/flat/306983711/,16,50,1,34.7,9909348.0,Медведково
developer,https://www.cian.ru/sale/flat/306979987/,5,24,1,37.5,9914437.0,Окружная
developer,https://www.cian.ru/sale/flat/306208720/,20,25,1,43.3,9938389.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/306207859/,15,20,1,33.9,9943615.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/308969685/,14,17,1,32.7,9934521.0,Братиславская
realtor,https://www.cian.ru/sale/flat/307336844/,9,14,1,41.5,9850000.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/298373961/,4,9,1,32.6,9950000.0,Отрадное
real_estate_agent,https://www.cian.ru/sale/flat/298431321/,2,17,1,36.2,9950000.0,Домодедовская
real_estate_agent,https://www.cian.ru/sale/flat/307722427/,2,12,1,40.0,9999000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/309028808/,3,12,1,38.7,10000000.0,Бибирево
real_estate_agent,https://www.cian.ru/sale/flat/307967252/,8,14,1,38.6,10000000.0,Алма-Атинская
real_estate_agent,https://www.cian.ru/sale/flat/305922857/,15,16,1,35.0,10000000.0,Калитники
real_estate_agent,https://www.cian.ru/sale/flat/307482485/,7,9,1,34.0,9950000.0,Южная
real_estate_agent,https://www.cian.ru/sale/flat/302955097/,3,12,1,39.0,9999000.0,Преображенская площадь
developer,https://www.cian.ru/sale/flat/306208226/,15,24,1,34.4,10010296.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/304054402/,2,23,1,42.7,10006437.0,Владыкино
developer,https://www.cian.ru/sale/flat/306255005/,23,32,1,35.9,10012761.0,Пятницкое шоссе
developer,https://www.cian.ru/sale/flat/306255214/,18,19,1,32.2,10019931.0,Пятницкое шоссе
developer,https://www.cian.ru/sale/flat/305378064/,33,33,1,32.6,10048167.0,Братиславская
developer,https://www.cian.ru/sale/flat/305378584/,31,33,1,32.4,10001750.0,Братиславская
developer,https://www.cian.ru/sale/flat/305378021/,31,33,1,34.6,10046663.0,Братиславская
developer,https://www.cian.ru/sale/flat/308653518/,7,12,1,36.3,10008690.0,Новоподрезково
homeowner,https://www.cian.ru/sale/flat/308917438/,6,17,1,39.0,10000000.0,Некрасовка
homeowner,https://www.cian.ru/sale/flat/306239142/,3,5,1,30.7,9970000.0,Сходненская
developer,https://www.cian.ru/sale/flat/308653486/,5,12,1,34.0,10049542.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/306255661/,18,19,1,32.2,9951055.0,Пятницкое шоссе
real_estate_agent,https://www.cian.ru/sale/flat/305373495/,15,16,1,35.7,10090000.0,Отрадное
developer,https://www.cian.ru/sale/flat/308125395/,2,24,1,34.1,10129064.0,Стахановская
developer,https://www.cian.ru/sale/flat/306203250/,15,24,1,36.4,10142059.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/291725773/,4,28,1,36.3,10055100.0,Отрадное
developer,https://www.cian.ru/sale/flat/305378338/,20,33,1,32.6,10106391.0,Братиславская
developer,https://www.cian.ru/sale/flat/306208231/,2,24,1,33.4,10082725.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/306208127/,6,24,1,35.2,10138339.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/306727553/,3,23,1,32.1,10077089.0,Владыкино
realtor,https://www.cian.ru/sale/flat/307346097/,1,9,1,32.0,10100000.0,Чертановская
real_estate_agent,https://www.cian.ru/sale/flat/298213552/,2,17,1,37.3,10200000.0,Грачёвская
developer,https://www.cian.ru/sale/flat/306207555/,5,32,1,37.7,10178208.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/306208135/,15,24,1,36.6,10235226.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/308773656/,5,33,1,34.1,10238047.0,Братиславская
developer,https://www.cian.ru/sale/flat/306255449/,2,32,1,36.0,10211399.0,Пятницкое шоссе
developer,https://www.cian.ru/sale/flat/306207802/,2,20,1,35.43,10230943.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/308913354/,10,16,1,28.86,10216757.0,Орехово
developer,https://www.cian.ru/sale/flat/306255169/,19,19,1,34.2,10231990.0,Пятницкое шоссе
real_estate_agent,https://www.cian.ru/sale/flat/307588906/,4,14,1,35.0,10300000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/308556065/,2,17,1,37.8,10250000.0,Боровское шоссе
developer,https://www.cian.ru/sale/flat/305377101/,16,30,1,37.5,10316999.0,Черкизовская
developer,https://www.cian.ru/sale/flat/308653515/,1,16,1,38.0,10310882.0,Новоподрезково
real_estate_agent,https://www.cian.ru/sale/flat/307502540/,6,14,1,39.4,8750000.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/308473235/,7,27,1,34.9,17020451.0,Щукинская
real_estate_agent,https://www.cian.ru/sale/flat/283946953/,4,6,1,31.4,28500000.0,Парк Культуры
developer,https://www.cian.ru/sale/flat/308023588/,2,46,1,42.5,30249760.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/308762650/,18,35,1,48.5,21700000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/307819904/,3,17,1,38.7,13400000.0,Медведково
developer,https://www.cian.ru/sale/flat/293623772/,6,28,1,43.5,17182500.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/303016403/,12,28,1,45.2,20500000.0,ЗИЛ
developer,https://www.cian.ru/sale/flat/296193001/,6,9,1,37.04,10800000.0,Реутов
developer,https://www.cian.ru/sale/flat/306869031/,16,34,1,31.2,15178800.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/306516350/,21,22,1,39.0,11300000.0,Алма-Атинская
real_estate_agent,https://www.cian.ru/sale/flat/308691259/,12,14,1,46.6,8950000.0,Битца
developer,https://www.cian.ru/sale/flat/309061295/,46,57,1,36.2,18834860.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/299499349/,5,21,1,48.4,21250000.0,Щукинская
homeowner,https://www.cian.ru/sale/flat/304200858/,8,14,1,40.3,13990000.0,Новопеределкино
developer,https://www.cian.ru/sale/flat/296745539/,21,28,1,36.9,18117900.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/308738584/,18,41,1,30.2,15600000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/307717406/,6,26,1,35.7,16990000.0,ЗИЛ
developer,https://www.cian.ru/sale/flat/308902326/,17,21,1,48.1,27019838.0,Щукинская
real_estate_agent,https://www.cian.ru/sale/flat/307950468/,4,13,1,43.6,37500000.0,Улица 1905 года
realtor,https://www.cian.ru/sale/flat/308835638/,17,21,1,42.0,12990000.0,Бабушкинская
developer,https://www.cian.ru/sale/flat/301447889/,2,16,1,39.43,17920935.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/307970298/,14,32,1,44.0,32500000.0,Зюзино
developer,https://www.cian.ru/sale/flat/308968773/,3,12,1,53.1,96965910.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/304340258/,2,5,1,41.0,20250000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/305996870/,2,17,1,36.6,8600000.0,Некрасовка
developer,https://www.cian.ru/sale/flat/286258299/,5,9,2,104.2,150958800.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/272003903/,5,6,2,43.0,26900000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/306451958/,3,12,2,37.0,9500000.0,Селигерская
developer,https://www.cian.ru/sale/flat/303519421/,2,10,2,59.8,71281684.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/308553708/,9,12,2,88.0,59350000.0,Маяковская
realtor,https://www.cian.ru/sale/flat/308929771/,5,17,2,60.0,18550000.0,Марьино
developer,https://www.cian.ru/sale/flat/306243023/,9,27,2,69.4,32340400.0,Бауманская
real_estate_agent,https://www.cian.ru/sale/flat/305679467/,4,20,2,64.29,24166611.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/305111360/,4,16,2,37.0,19000000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/300287890/,5,43,2,57.89,26965162.0,Дмитровская
real_estate_agent,https://www.cian.ru/sale/flat/306566143/,6,7,2,96.0,260000000.0,Парк Культуры
developer,https://www.cian.ru/sale/flat/306076580/,4,22,2,67.1,28625560.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/308553460/,9,12,2,99.0,96750000.0,Маяковская
homeowner,https://www.cian.ru/sale/flat/308079051/,3,24,2,53.2,19370000.0,Верхние котлы
real_estate_agent,https://www.cian.ru/sale/flat/308343895/,8,29,2,69.1,31095000.0,Шаболовская
homeowner,https://www.cian.ru/sale/flat/309029822/,6,45,2,61.4,18420000.0,Царицыно
developer,https://www.cian.ru/sale/flat/296640098/,3,49,2,58.94,23988580.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/309003049/,4,11,2,67.31,72000000.0,Парк Победы
realtor,https://www.cian.ru/sale/flat/308532820/,7,12,2,55.0,13400000.0,
developer,https://www.cian.ru/sale/flat/302838489/,8,13,2,64.0,37645480.0,Дубровка
real_estate_agent,https://www.cian.ru/sale/flat/308907059/,10,32,2,64.4,51000000.0,Поклонная
homeowner,https://www.cian.ru/sale/flat/306775783/,2,9,2,37.4,14490000.0,Коломенская
developer,https://www.cian.ru/sale/flat/293713880/,2,14,2,85.6,175450000.0,Боровицкая
real_estate_agent,https://www.cian.ru/sale/flat/308907057/,5,21,2,64.76,68500000.0,Улица 1905 года
developer,https://www.cian.ru/sale/flat/304753839/,12,30,2,56.31,21423871.0,Кунцевская
developer,https://www.cian.ru/sale/flat/304054307/,2,23,2,49.8,12231129.0,Владыкино
real_estate_agent,https://www.cian.ru/sale/flat/308413458/,4,13,2,68.9,95000000.0,Поклонная
developer,https://www.cian.ru/sale/flat/306518155/,2,30,2,50.6,19835200.0,Тушинская
realtor,https://www.cian.ru/sale/flat/307229057/,3,9,2,40.1,13500000.0,Преображенская площадь
developer,https://www.cian.ru/sale/flat/308009150/,9,30,2,36.6,18483000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/303149151/,9,10,2,90.0,79990000.0,Смоленская
developer,https://www.cian.ru/sale/flat/299730224/,4,28,2,60.31,17344823.0,Нижегородская
real_estate_agent,https://www.cian.ru/sale/flat/306361193/,7,27,2,73.0,31500000.0,Полежаевская
developer,https://www.cian.ru/sale/flat/287742384/,3,20,2,34.8,9535200.0,Новодачная
real_estate_agent,https://www.cian.ru/sale/flat/307706770/,22,43,2,71.0,31500000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/304965476/,22,22,2,55.7,39500000.0,Площадь трёх вокзалов
developer,https://www.cian.ru/sale/flat/290294224/,5,28,2,52.0,13936000.0,Отрадное
real_estate_agent,https://www.cian.ru/sale/flat/306509264/,2,39,2,69.0,47000000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/303688290/,9,20,2,71.8,57000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/294203461/,2,9,2,60.0,93000000.0,Китай-город
developer,https://www.cian.ru/sale/flat/293007189/,4,36,2,37.9,11142600.0,Ростокино
real_estate_agent,https://www.cian.ru/sale/flat/306059006/,8,21,2,61.0,28990000.0,Фили
developer,https://www.cian.ru/sale/flat/306741364/,11,16,2,42.5,22210778.0,Октябрьское поле
real_estate_agent,https://www.cian.ru/sale/flat/304705680/,6,9,2,66.0,42400000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/303778225/,2,9,2,60.0,93000000.0,Китай-город
real_estate_agent,https://www.cian.ru/sale/flat/308686231/,4,9,2,47.0,26700000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/308004758/,2,33,2,44.4,17094000.0,Новохохловская
real_estate_agent,https://www.cian.ru/sale/flat/303346495/,6,28,2,53.0,28500000.0,Багратионовская
real_estate_agent,https://www.cian.ru/sale/flat/305912494/,10,34,2,64.4,51000000.0,Поклонная
developer,https://www.cian.ru/sale/flat/286347121/,2,29,2,45.7,14788520.0,Новые Черёмушки
developer,https://www.cian.ru/sale/flat/308704607/,3,21,2,39.0,21085765.0,Электрозаводская
real_estate_agent,https://www.cian.ru/sale/flat/300226524/,10,46,2,46.0,24300000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/302615259/,7,9,2,65.0,37200000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/303851508/,8,9,2,102.0,56000000.0,Павелецкая
developer,https://www.cian.ru/sale/flat/306733065/,2,28,2,58.18,26274768.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/303589233/,8,18,2,84.0,62750000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/307306069/,31,37,2,61.0,35490000.0,Калужская
developer,https://www.cian.ru/sale/flat/304418699/,14,85,2,71.56,54208108.0,
real_estate_agent,https://www.cian.ru/sale/flat/303542944/,10,79,2,62.0,47000000.0,Деловой центр
real_estate_agent,https://www.cian.ru/sale/flat/304380459/,4,13,2,52.0,29800000.0,Спартак
developer,https://www.cian.ru/sale/flat/304955152/,2,20,2,35.32,12362000.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/302463353/,51,56,2,139.0,114999999.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/308017227/,3,24,2,78.0,46900000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/303626038/,3,27,2,55.3,19419590.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/307143899/,25,49,2,93.6,39500000.0,Проспект Вернадского
realtor,https://www.cian.ru/sale/flat/307384395/,7,8,2,44.9,19500000.0,Автозаводская
developer,https://www.cian.ru/sale/flat/309056716/,2,64,2,36.5,14889652.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/305290552/,8,18,2,84.0,62750000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/293892011/,33,41,2,67.0,34000000.0,Аминьевская
developer,https://www.cian.ru/sale/flat/308713813/,37,45,2,37.1,13573177.0,Нижегородская
real_estate_agent,https://www.cian.ru/sale/flat/301655618/,2,11,2,74.13,100000000.0,Парк Победы
real_estate_agent,https://www.cian.ru/sale/flat/306785023/,15,34,2,45.0,27500000.0,Воронцовская
developer,https://www.cian.ru/sale/flat/306567982/,22,26,2,45.3,21970500.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/308605031/,13,29,2,46.2,23800000.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/306756745/,18,27,2,60.0,23000000.0,Авиамоторная
developer,https://www.cian.ru/sale/flat/305029068/,17,28,2,47.2,21712000.0,Коптево
realtor,https://www.cian.ru/sale/flat/308578704/,4,44,2,60.0,39900000.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/309123191/,4,11,2,67.5,39750000.0,Маяковская
developer,https://www.cian.ru/sale/flat/308937779/,3,29,2,57.1,21560960.0,Нагатинский Затон
real_estate_agent,https://www.cian.ru/sale/flat/307687672/,9,12,2,70.1,26400000.0,Белокаменная
real_estate_agent,https://www.cian.ru/sale/flat/307959575/,5,28,2,62.4,33000000.0,Парк Победы
developer,https://www.cian.ru/sale/flat/308884311/,45,53,2,47.3,22411875.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/305915966/,10,13,2,73.5,75000000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/308995560/,5,22,2,100.0,77000000.0,Университет
real_estate_agent,https://www.cian.ru/sale/flat/305691559/,7,10,2,52.2,24500000.0,Электрозаводская
developer,https://www.cian.ru/sale/flat/303391898/,10,31,2,43.2,24195109.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/299215919/,9,21,2,56.9,28999000.0,Зорге
developer,https://www.cian.ru/sale/flat/296045666/,21,26,2,57.8,25504923.0,Зорге
real_estate_agent,https://www.cian.ru/sale/flat/309060249/,8,9,2,43.1,12300000.0,Говорово
developer,https://www.cian.ru/sale/flat/307962059/,2,27,2,39.52,13822134.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/307861615/,11,16,2,50.0,14850000.0,Пражская
developer,https://www.cian.ru/sale/flat/294550147/,2,25,2,47.7,26363225.0,Воронцовская
developer,https://www.cian.ru/sale/flat/292153983/,10,28,2,42.5,17637500.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/306676677/,11,54,2,62.7,22900000.0,Трикотажная
developer,https://www.cian.ru/sale/flat/305627413/,14,17,2,107.3,85625400.0,Ленинский проспект
real_estate_agent,https://www.cian.ru/sale/flat/307707684/,7,9,2,44.8,25000000.0,Технопарк
developer,https://www.cian.ru/sale/flat/286729268/,9,30,2,56.8,12973574.0,Аннино
real_estate_agent,https://www.cian.ru/sale/flat/308804778/,1,9,2,51.2,26300000.0,Кутузовская
developer,https://www.cian.ru/sale/flat/306930054/,28,29,2,62.5,23756981.0,Волгоградский проспект
real_estate_agent,https://www.cian.ru/sale/flat/305039805/,7,26,2,62.2,29900000.0,Останкино
developer,https://www.cian.ru/sale/flat/304369602/,5,7,2,66.7,44830000.0,
real_estate_agent,https://www.cian.ru/sale/flat/307851608/,4,23,2,62.5,31300000.0,Терехово 
developer,https://www.cian.ru/sale/flat/307195713/,2,8,2,64.0,19647552.0,Аннино
real_estate_agent,https://www.cian.ru/sale/flat/307850573/,2,23,2,62.7,31500000.0,Терехово 
developer,https://www.cian.ru/sale/flat/306536975/,7,13,2,57.4,21479366.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/307956811/,12,24,2,68.0,39800000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/308310041/,6,19,2,52.5,19569007.0,Тушинская
real_estate_agent,https://www.cian.ru/sale/flat/308888845/,10,12,2,78.6,44900000.0,Маяковская
developer,https://www.cian.ru/sale/flat/308969681/,29,32,2,67.0,42069300.0,Мичуринский проспект
real_estate_agent,https://www.cian.ru/sale/flat/306458673/,3,14,2,62.0,63000000.0,Серпуховская
developer,https://www.cian.ru/sale/flat/308969934/,46,49,2,73.4,37155080.0,Мичуринский проспект
real_estate_agent,https://www.cian.ru/sale/flat/308072807/,36,66,2,74.0,81000000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/307999577/,20,59,2,41.3,15830290.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/301716912/,48,64,2,104.0,98100000.0,Деловой центр
developer,https://www.cian.ru/sale/flat/301173776/,18,46,2,64.5,58975784.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/304960881/,7,8,2,75.0,132550000.0,Новокузнецкая
developer,https://www.cian.ru/sale/flat/307196612/,14,20,2,52.1,19523850.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/307584637/,13,21,2,130.0,155000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/307107534/,11,16,2,68.0,19800000.0,Матвеевская
real_estate_agent,https://www.cian.ru/sale/flat/303546242/,4,21,2,65.0,68000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/302620165/,16,33,2,42.4,21000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/306868916/,7,21,2,73.0,91250000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/302727288/,11,15,2,53.0,30500000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/308550902/,4,9,2,99.4,154000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/308472821/,3,20,2,70.7,29000000.0,Крестьянская застава
developer,https://www.cian.ru/sale/flat/298020228/,2,44,2,56.4,19426867.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/308784884/,2,9,2,57.14,93000000.0,Китай-город
real_estate_agent,https://www.cian.ru/sale/flat/302610652/,14,21,2,57.0,30900000.0,Народное Ополчение
developer,https://www.cian.ru/sale/flat/297413640/,11,14,2,69.2,20490120.0,Тёплый Стан
real_estate_agent,https://www.cian.ru/sale/flat/308468121/,3,4,2,62.0,32000000.0,Менделеевская
real_estate_agent,https://www.cian.ru/sale/flat/307394617/,10,14,2,46.1,18800000.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/308536826/,4,9,2,91.0,40000000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/309029387/,6,25,2,45.7,12890000.0,Трикотажная
developer,https://www.cian.ru/sale/flat/306740145/,25,30,2,38.4,11128110.0,Бунинская аллея
real_estate_agent,https://www.cian.ru/sale/flat/307871009/,19,24,2,55.3,70000000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/280116651/,62,77,2,111.0,149000000.0,Деловой центр
real_estate_agent,https://www.cian.ru/sale/flat/305624792/,9,37,2,45.0,26000000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/306035951/,3,6,2,77.3,32500000.0,Бульвар Генерала Карбышева
developer,https://www.cian.ru/sale/flat/297997312/,2,14,2,147.05,396593850.0,Киевская
real_estate_agent,https://www.cian.ru/sale/flat/307887015/,16,25,2,47.0,12890000.0,Трикотажная
realtor,https://www.cian.ru/sale/flat/307921476/,9,9,2,51.0,13750000.0,Южная
real_estate_agent,https://www.cian.ru/sale/flat/307087636/,4,9,2,44.2,14800000.0,Южная
real_estate_agent,https://www.cian.ru/sale/flat/303884619/,1,12,2,52.3,15200000.0,Варшавская
real_estate_agent,https://www.cian.ru/sale/flat/303668853/,9,9,2,44.5,15200000.0,Пражская
real_estate_agent,https://www.cian.ru/sale/flat/308313105/,8,9,2,36.9,15100000.0,Пролетарская
real_estate_agent,https://www.cian.ru/sale/flat/308013467/,13,17,2,58.0,15500000.0,Чертановская
real_estate_agent,https://www.cian.ru/sale/flat/306295927/,5,18,2,51.09,17500000.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/307113976/,4,9,2,45.0,17490000.0,Войковская
real_estate_agent,https://www.cian.ru/sale/flat/308501277/,12,25,2,61.0,23000000.0,Бульвар Генерала Карбышева
real_estate_agent,https://www.cian.ru/sale/flat/308963571/,6,53,2,54.3,24500000.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/308464614/,14,27,2,42.0,26900000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/303477912/,8,13,2,40.74,27500000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/304688697/,7,12,2,55.8,29700000.0,Воронцовская
realtor,https://www.cian.ru/sale/flat/308084862/,16,16,2,60.0,29624713.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/304922328/,24,24,2,71.0,29900000.0,Воронцовская
real_estate_agent,https://www.cian.ru/sale/flat/304428188/,31,52,2,78.0,32900000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/304196611/,22,56,2,71.0,33400000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/303485047/,4,15,2,66.3,34000000.0,Технопарк
